cr_year,issn_l,name,value
2021,2049-6613,prop_no_ta,0.022727272727272728
2021,2049-677X,prop_no_ta,0.10526315789473684
2021,2049-7113,prop_ta_oa,0.045454545454545456
2021,2049-7547,prop_ta_oa,0.5
2021,2049-7547,prop_no_ta,0.2
2021,2049-8470,prop_ta_oa,0.15853658536585366
2021,2049-8470,prop_no_ta,0.18292682926829268
2021,2049-8608,prop_no_ta,0.05714285714285714
2021,2049-8764,prop_ta_oa,0.08823529411764706
2021,2049-8764,prop_no_ta,0.058823529411764705
2021,2050-0386,prop_ta_oa,0.16216216216216217
2021,2050-0386,prop_no_ta,0.2972972972972973
2021,2050-0521,prop_ta_oa,0.014705882352941176
2021,2050-0521,prop_no_ta,0.10294117647058823
2021,2050-0688,prop_ta_oa,0.05
2021,2050-0688,prop_no_ta,0.1
2021,2050-1242,prop_ta_oa,0.08333333333333333
2021,2050-1242,prop_no_ta,0.2916666666666667
2021,2050-1579,prop_ta_oa,0.1891891891891892
2021,2050-1579,prop_no_ta,0.02702702702702703
2021,2050-1684,prop_ta_oa,0.1527777777777778
2021,2050-2877,prop_ta_oa,0.08571428571428572
2021,2050-2982,prop_ta_oa,0.022222222222222223
2021,2050-2982,prop_no_ta,0.044444444444444446
2021,2050-3032,prop_ta_oa,0.1590909090909091
2021,2050-3245,prop_ta_oa,0.36363636363636365
2021,2050-3245,prop_no_ta,0.09090909090909091
2021,2050-3318,prop_ta_oa,0.04
2021,2050-3318,prop_no_ta,0.04
2021,2050-4802,prop_no_ta,0.05263157894736842
2021,2050-5698,prop_no_ta,0.16279069767441862
2021,2050-571X,prop_ta_oa,0.024390243902439025
2021,2050-571X,prop_no_ta,0.024390243902439025
2021,2050-6120,prop_ta_oa,0.21212121212121213
2021,2050-6120,prop_no_ta,0.09090909090909091
2021,2050-6325,prop_ta_oa,0.15789473684210525
2021,2050-6325,prop_no_ta,0.10526315789473684
2021,2050-6406,prop_ta_oa,0.29375
2021,2050-6406,prop_no_ta,0.43125
2021,2050-7496,prop_ta_oa,0.0215311004784689
2021,2050-7496,prop_no_ta,0.07057416267942583
2021,2050-750X,prop_ta_oa,0.011258955987717503
2021,2050-750X,prop_no_ta,0.044012282497441144
2021,2050-7526,prop_ta_oa,0.027777777777777776
2021,2050-7526,prop_no_ta,0.06918238993710692
2021,2050-7828,prop_ta_oa,0.16129032258064516
2021,2050-7828,prop_no_ta,0.06451612903225806
2021,2050-7887,prop_ta_oa,0.06770833333333333
2021,2050-7887,prop_no_ta,0.11458333333333333
2021,2050-8840,prop_ta_oa,0.05555555555555555
2021,2050-8840,prop_no_ta,0.05555555555555555
2021,2051-1310,prop_ta_oa,0.12698412698412698
2021,2051-1310,prop_no_ta,0.12698412698412698
2021,2051-1787,prop_ta_oa,0.047619047619047616
2021,2051-1787,prop_no_ta,0.19047619047619047
2021,2051-1817,prop_no_ta,0.13636363636363635
2021,2051-2856,prop_no_ta,0.08333333333333333
2021,2051-364X,prop_no_ta,0.041666666666666664
2021,2051-4158,prop_ta_oa,0.029197080291970802
2021,2051-4158,prop_no_ta,0.021897810218978103
2021,2051-5367,prop_ta_oa,0.037037037037037035
2021,2051-5367,prop_no_ta,0.1111111111111111
2021,2051-6347,prop_ta_oa,0.025078369905956112
2021,2051-6347,prop_no_ta,0.08463949843260188
2021,2051-672X,prop_ta_oa,0.014492753623188406
2021,2051-672X,prop_no_ta,0.043478260869565216
2021,2051-6967,prop_ta_oa,0.2826086956521739
2021,2051-6967,prop_no_ta,0.06521739130434782
2021,2051-7483,prop_ta_oa,0.1111111111111111
2021,2051-8153,prop_ta_oa,0.021406727828746176
2021,2051-8153,prop_no_ta,0.0764525993883792
2021,2051-8196,prop_ta_oa,0.14285714285714285
2021,2051-8803,prop_ta_oa,0.22727272727272727
2021,2051-8803,prop_no_ta,0.13636363636363635
2021,2052-1537,prop_ta_oa,0.008152173913043478
2021,2052-1537,prop_no_ta,0.029891304347826088
2021,2052-1545,prop_ta_oa,0.012797074954296161
2021,2052-1545,prop_no_ta,0.027422303473491772
2021,2052-2614,prop_no_ta,0.25
2021,2052-2630,prop_ta_oa,0.10810810810810811
2021,2052-2630,prop_no_ta,0.16216216216216217
2021,2052-336X,prop_ta_oa,0.05142857142857143
2021,2052-336X,prop_no_ta,0.04
2021,2052-4110,prop_ta_oa,0.009900990099009901
2021,2052-4110,prop_no_ta,0.024752475247524754
2021,2052-5192,prop_ta_oa,0.10091743119266056
2021,2052-5192,prop_no_ta,0.1743119266055046
2021,2052-6121,prop_ta_oa,0.1111111111111111
2021,2052-6121,prop_no_ta,0.05952380952380952
2021,2052-9015,prop_ta_oa,0.057692307692307696
2021,2053-0196,prop_ta_oa,0.25
2021,2053-0196,prop_no_ta,0.09375
2021,2053-1400,prop_ta_oa,0.04484304932735426
2021,2053-1400,prop_no_ta,0.10762331838565023
2021,2053-1583,prop_ta_oa,0.15348837209302327
2021,2053-1583,prop_no_ta,0.11162790697674418
2021,2053-1702,prop_ta_oa,0.16666666666666666
2021,2053-1702,prop_no_ta,0.08333333333333333
2021,2053-2296,prop_ta_oa,0.06542056074766354
2021,2053-2296,prop_no_ta,0.11214953271028037
2021,2053-230X,prop_ta_oa,0.12698412698412698
2021,2053-230X,prop_no_ta,0.23809523809523808
2021,2053-2733,prop_ta_oa,0.002452483139178418
2021,2053-2733,prop_no_ta,0.009809932556713672
2021,2053-3691,prop_ta_oa,0.05405405405405406
2021,2053-4345,prop_ta_oa,0.15
2021,2053-4477,prop_no_ta,0.2830188679245283
2021,2053-4515,prop_no_ta,0.2413793103448276
2021,2053-4833,prop_ta_oa,0.09090909090909091
2021,2053-4833,prop_no_ta,0.36363636363636365
2021,2053-9320,prop_ta_oa,0.3333333333333333
2021,2053-9320,prop_no_ta,0.16666666666666666
2021,2054-0892,prop_ta_oa,0.15384615384615385
2021,2054-0892,prop_no_ta,0.17307692307692307
2021,2054-2577,prop_ta_oa,0.08955223880597014
2021,2054-2577,prop_no_ta,0.04477611940298507
2021,2054-4170,prop_ta_oa,0.0625
2021,2054-4650,prop_ta_oa,0.225
2021,2054-4650,prop_no_ta,0.125
2021,2054-6750,prop_ta_oa,0.024390243902439025
2021,2054-9555,prop_ta_oa,0.125
2021,2055-0278,prop_ta_oa,0.01593625498007968
2021,2055-0278,prop_no_ta,0.05179282868525897
2021,2055-1959,prop_ta_oa,0.1
2021,2055-2335,prop_no_ta,0.014492753623188406
2021,2055-5563,prop_ta_oa,0.038461538461538464
2021,2055-5636,prop_ta_oa,0.3125
2021,2055-642X,prop_ta_oa,0.016666666666666666
2021,2055-642X,prop_no_ta,0.13333333333333333
2021,2055-6756,prop_ta_oa,0.04
2021,2055-6756,prop_no_ta,0.064
2021,2055-6837,prop_ta_oa,0.045454545454545456
2021,2055-6837,prop_no_ta,0.11363636363636363
2021,2055-7671,prop_ta_oa,0.13131313131313133
2021,2055-7671,prop_no_ta,0.0707070707070707
2021,2055-7973,prop_no_ta,0.16666666666666666
2021,2056-2802,prop_ta_oa,0.14545454545454545
2021,2056-2802,prop_no_ta,0.03636363636363636
2021,2056-3035,prop_ta_oa,0.09523809523809523
2021,2056-3035,prop_no_ta,0.09523809523809523
2021,2056-4678,prop_ta_oa,0.07777777777777778
2021,2056-4678,prop_no_ta,0.06666666666666667
2021,2056-6085,prop_ta_oa,0.02702702702702703
2021,2056-6085,prop_no_ta,0.02702702702702703
2021,2056-6697,prop_no_ta,0.15517241379310345
2021,2056-9971,prop_ta_oa,0.020833333333333332
2021,2057-0198,prop_no_ta,0.30612244897959184
2021,2057-0473,prop_no_ta,1
2021,2057-0481,prop_ta_oa,0.3333333333333333
2021,2057-049X,prop_ta_oa,0.037037037037037035
2021,2057-049X,prop_no_ta,0.037037037037037035
2021,2057-150X,prop_no_ta,0.8571428571428571
2021,2057-1585,prop_ta_oa,0.425531914893617
2021,2057-1585,prop_no_ta,0.06382978723404255
2021,2057-1976,prop_ta_oa,0.06593406593406594
2021,2057-1976,prop_no_ta,0.07692307692307693
2021,2057-3170,prop_ta_oa,0.15384615384615385
2021,2057-3170,prop_no_ta,0.07692307692307693
2021,2057-3189,prop_ta_oa,0.35
2021,2057-3189,prop_no_ta,0.1
2021,2057-5637,prop_ta_oa,0.475
2021,2057-5637,prop_no_ta,0.075
2021,2057-8911,prop_ta_oa,0.03636363636363636
2021,2058-1742,prop_ta_oa,0.1941747572815534
2021,2058-1742,prop_no_ta,0.06796116504854369
2021,2058-1831,prop_ta_oa,0.11538461538461539
2021,2058-1831,prop_no_ta,0.038461538461538464
2021,2058-458X,prop_ta_oa,0.8333333333333334
2021,2058-5276,prop_ta_oa,0.03398058252427184
2021,2058-5276,prop_no_ta,0.11650485436893204
2021,2058-6124,prop_no_ta,0.04807692307692308
2021,2058-7546,prop_ta_oa,0.009259259259259259
2021,2058-7546,prop_no_ta,0.018518518518518517
2021,2058-8585,prop_ta_oa,0.06896551724137931
2021,2058-8585,prop_no_ta,0.1724137931034483
2021,2058-9565,prop_ta_oa,0.07913669064748201
2021,2058-9565,prop_no_ta,0.2733812949640288
2021,2058-9689,prop_ta_oa,0.02631578947368421
2021,2058-9689,prop_no_ta,0.10526315789473684
2021,2058-9883,prop_ta_oa,0.058577405857740586
2021,2058-9883,prop_no_ta,0.08786610878661087
2021,2059-1098,prop_ta_oa,0.35294117647058826
2021,2059-1632,prop_ta_oa,0.05263157894736842
2021,2059-2302,prop_ta_oa,0.02616279069767442
2021,2059-2302,prop_no_ta,0.023255813953488372
2021,2059-7983,prop_ta_oa,0.1232876712328767
2021,2059-7983,prop_no_ta,0.5136986301369864
2021,2059-8521,prop_ta_oa,0.15873015873015872
2021,2059-8521,prop_no_ta,0.047619047619047616
2021,2062-249X,prop_ta_oa,0.34146341463414637
2021,2066-2203,prop_ta_oa,0.23529411764705882
2021,2066-2203,prop_no_ta,0.058823529411764705
2021,2070-2051,prop_no_ta,0.0196078431372549
2021,2070-2620,prop_no_ta,0.02857142857142857
2021,2078-0389,prop_ta_oa,0.10344827586206896
2021,2078-0389,prop_no_ta,0.3448275862068966
2021,2079-9705,prop_no_ta,0.047619047619047616
2021,2093-2480,prop_no_ta,0.05154639175257732
2021,2093-2685,prop_ta_oa,0.07142857142857142
2021,2093-5552,prop_ta_oa,0.02040816326530612
2021,2093-5552,prop_no_ta,0.02040816326530612
2021,2095-0187,prop_ta_oa,0.07874015748031496
2021,2095-0187,prop_no_ta,0.007874015748031496
2021,2095-0217,prop_ta_oa,0.0136986301369863
2021,2095-0217,prop_no_ta,0.1506849315068493
2021,2095-0233,prop_ta_oa,0.02
2021,2095-0233,prop_no_ta,0.24
2021,2095-0462,prop_no_ta,0.02857142857142857
2021,2095-1698,prop_ta_oa,0.012987012987012988
2021,2095-221X,prop_no_ta,0.07746478873239436
2021,2095-2228,prop_ta_oa,0.006896551724137931
2021,2095-2228,prop_no_ta,0.006896551724137931
2021,2095-2430,prop_ta_oa,0.019417475728155338
2021,2095-2430,prop_no_ta,0.04854368932038835
2021,2095-2759,prop_no_ta,0.125
2021,2095-3127,prop_ta_oa,0.07317073170731707
2021,2095-3127,prop_no_ta,0.07317073170731707
2021,2095-4816,prop_ta_oa,0.06666666666666667
2021,2095-4956,prop_ta_oa,0.005509641873278237
2021,2095-4956,prop_no_ta,0.015151515151515152
2021,2095-4964,prop_ta_oa,0.015384615384615385
2021,2095-4964,prop_no_ta,0.09230769230769231
2021,2095-6037,prop_no_ta,0.012048192771084338
2021,2095-6983,prop_ta_oa,0.06521739130434782
2021,2095-6983,prop_no_ta,0.043478260869565216
2021,2095-7513,prop_ta_oa,0.06896551724137931
2021,2095-7513,prop_no_ta,0.1724137931034483
2021,2095-8226,prop_ta_oa,0.006309148264984227
2021,2095-9184,prop_no_ta,0.008
2021,2095-9273,prop_ta_oa,0.011049723756906077
2021,2095-9273,prop_no_ta,0.09668508287292818
2021,2096-5524,prop_ta_oa,0.078125
2021,2096-5524,prop_no_ta,0.078125
2021,2102-6467,prop_ta_oa,0.20689655172413793
2021,2102-6467,prop_no_ta,0.13793103448275862
2021,2110-7017,prop_ta_oa,0.03636363636363636
2021,2110-7017,prop_no_ta,0.01818181818181818
2021,2147-429X,prop_ta_oa,0.25
2021,2150-0894,prop_ta_oa,0.2727272727272727
2021,2150-1351,prop_ta_oa,0.02531645569620253
2021,2150-1351,prop_no_ta,0.006329113924050633
2021,2150-2560,prop_no_ta,0.038461538461538464
2021,2150-4857,prop_ta_oa,0.05747126436781609
2021,2150-4857,prop_no_ta,0.034482758620689655
2021,2150-704X,prop_ta_oa,0.007352941176470588
2021,2150-704X,prop_no_ta,0.04411764705882353
2021,2150-7759,prop_ta_oa,0.03361344537815126
2021,2150-7759,prop_no_ta,0.025210084033613446
2021,2151-2604,prop_ta_oa,0.3
2021,2151-2604,prop_no_ta,0.15
2021,2151-3481,prop_ta_oa,0.02857142857142857
2021,2151-3481,prop_no_ta,0.14285714285714285
2021,2151-4399,prop_no_ta,0.05555555555555555
2021,2151-464X,prop_ta_oa,0.0749063670411985
2021,2151-464X,prop_no_ta,0.04119850187265917
2021,2151-5581,prop_ta_oa,0.25
2021,2151-5581,prop_no_ta,0.125
2021,2151-7509,prop_ta_oa,0.05
2021,2151-7509,prop_no_ta,0.1
2021,2151-8378,prop_no_ta,0.014423076923076924
2021,2152-0712,prop_ta_oa,0.08333333333333333
2021,2152-0712,prop_no_ta,0.08333333333333333
2021,2152-0844,prop_ta_oa,0.10344827586206896
2021,2152-2669,prop_ta_oa,0.01953125
2021,2152-2669,prop_no_ta,0.125
2021,2152-2812,prop_ta_oa,0.16
2021,2152-2812,prop_no_ta,0.08
2021,2152-2820,prop_no_ta,0.07692307692307693
2021,2152-3878,prop_ta_oa,0.0379746835443038
2021,2152-3878,prop_no_ta,0.0759493670886076
2021,2153-0785,prop_ta_oa,0.2631578947368421
2021,2153-0785,prop_no_ta,0.05263157894736842
2021,2153-3687,prop_ta_oa,0.034482758620689655
2021,2153-3687,prop_no_ta,0.06896551724137931
2021,2153-4764,prop_no_ta,0.06896551724137931
2021,2153-5981,prop_ta_oa,0.0967741935483871
2021,2153-5981,prop_no_ta,0.06451612903225806
2021,2153-9553,prop_no_ta,0.15789473684210525
2021,2153-9596,prop_ta_oa,0.11428571428571428
2021,2153-9596,prop_no_ta,0.05714285714285714
2021,2154-0993,prop_ta_oa,0.2
2021,2154-1248,prop_ta_oa,0.041666666666666664
2021,2154-1248,prop_no_ta,0.125
2021,2154-1272,prop_ta_oa,0.11764705882352941
2021,2154-1272,prop_no_ta,0.17647058823529413
2021,2154-4611,prop_no_ta,0.07142857142857142
2021,2154-8331,prop_no_ta,0.14545454545454545
2021,2154-8455,prop_ta_oa,0.08333333333333333
2021,2154-8455,prop_no_ta,0.041666666666666664
2021,2154-896X,prop_ta_oa,0.15217391304347827
2021,2154-896X,prop_no_ta,0.06521739130434782
2021,2155-0093,prop_ta_oa,0.10344827586206896
2021,2155-0093,prop_no_ta,0.13793103448275862
2021,2155-5435,prop_ta_oa,0.06925207756232687
2021,2155-5435,prop_no_ta,0.06301939058171745
2021,2156-3357,prop_no_ta,0.031578947368421054
2021,2156-3403,prop_ta_oa,0.004484304932735426
2021,2156-3403,prop_no_ta,0.13004484304932734
2021,2156-342X,prop_ta_oa,0.008771929824561403
2021,2156-342X,prop_no_ta,0.043859649122807015
2021,2156-3950,prop_ta_oa,0.006622516556291391
2021,2156-3950,prop_no_ta,0.026490066225165563
2021,2156-5503,prop_ta_oa,0.07246376811594203
2021,2156-5503,prop_no_ta,0.028985507246376812
2021,2156-6674,prop_no_ta,0.125
2021,2156-7697,prop_ta_oa,0.08333333333333333
2021,2156-8243,prop_ta_oa,0.3673469387755102
2021,2156-8243,prop_no_ta,0.04081632653061224
2021,2156-8316,prop_ta_oa,0.125
2021,2156-8316,prop_no_ta,0.015625
2021,2156-8588,prop_ta_oa,0.6031746031746031
2021,2156-8588,prop_no_ta,0.07936507936507936
2021,2156-8650,prop_ta_oa,0.05782312925170068
2021,2156-8650,prop_no_ta,0.05442176870748299
2021,2156-8693,prop_ta_oa,0.16666666666666666
2021,2157-5665,prop_ta_oa,0.01818181818181818
2021,2157-5665,prop_no_ta,0.03636363636363636
2021,2157-846X,prop_no_ta,0.012578616352201259
2021,2157-9318,prop_ta_oa,0.10909090909090909
2021,2157-9318,prop_no_ta,0.09090909090909091
2021,2158-2041,prop_ta_oa,0.2857142857142857
2021,2158-2041,prop_no_ta,0.02857142857142857
2021,2158-379X,prop_ta_oa,0.20588235294117646
2021,2158-379X,prop_no_ta,0.029411764705882353
2021,2158-8686,prop_no_ta,0.037037037037037035
2021,2159-0311,prop_ta_oa,0.045454545454545456
2021,2159-032X,prop_ta_oa,0.058823529411764705
2021,2159-032X,prop_no_ta,0.17647058823529413
2021,2159-2020,prop_ta_oa,0.016129032258064516
2021,2159-4937,prop_ta_oa,0.22727272727272727
2021,2159-4937,prop_no_ta,0.022727272727272728
2021,2159-676X,prop_ta_oa,0.3018867924528302
2021,2159-676X,prop_no_ta,0.11320754716981132
2021,2159-6867,prop_ta_oa,0.06923076923076923
2021,2159-6867,prop_no_ta,0.05384615384615385
2021,2159-8312,prop_ta_oa,0.02702702702702703
2021,2159-8312,prop_no_ta,0.02702702702702703
2021,2159-9173,prop_ta_oa,0.19444444444444445
2021,2159-9173,prop_no_ta,0.08333333333333333
2021,2160-2204,prop_no_ta,0.03125
2021,2160-3251,prop_ta_oa,0.0024509803921568627
2021,2160-3251,prop_no_ta,0.031862745098039214
2021,2160-486X,prop_ta_oa,0.05
2021,2160-486X,prop_no_ta,0.08333333333333333
2021,2160-6544,prop_ta_oa,0.125
2021,2160-6544,prop_no_ta,0.03125
2021,2160-763X,prop_ta_oa,0.03676470588235294
2021,2160-763X,prop_no_ta,0.4852941176470588
2021,2161-1653,prop_ta_oa,0.040293040293040296
2021,2161-1653,prop_no_ta,0.03296703296703297
2021,2161-2234,prop_no_ta,0.26666666666666666
2021,2161-3303,prop_no_ta,0.058823529411764705
2021,2161-3311,prop_ta_oa,0.05
2021,2161-3311,prop_no_ta,0.075
2021,2161-3915,prop_ta_oa,0.02727272727272727
2021,2161-3915,prop_no_ta,0.02727272727272727
2021,2161-5063,prop_ta_oa,0.08064516129032258
2021,2161-5063,prop_no_ta,0.1532258064516129
2021,2161-8313,prop_ta_oa,0.058823529411764705
2021,2161-8313,prop_no_ta,0.28921568627450983
2021,2161-9441,prop_ta_oa,0.1
2021,2161-962X,prop_no_ta,0.037037037037037035
2021,2162-0555,prop_ta_oa,0.03571428571428571
2021,2162-0555,prop_no_ta,0.03571428571428571
2021,2162-2337,prop_ta_oa,0.013029315960912053
2021,2162-2337,prop_no_ta,0.021172638436482084
2021,2162-237X,prop_ta_oa,0.003766478342749529
2021,2162-237X,prop_no_ta,0.030131826741996232
2021,2162-2515,prop_ta_oa,0.05
2021,2162-2515,prop_no_ta,0.05
2021,2162-2671,prop_ta_oa,0.21686746987951808
2021,2162-2671,prop_no_ta,0.060240963855421686
2021,2162-2965,prop_no_ta,0.01694915254237288
2021,2162-4887,prop_ta_oa,0.3
2021,2162-4887,prop_no_ta,0.1
2021,2162-4968,prop_ta_oa,0.1590909090909091
2021,2162-4968,prop_no_ta,0.06818181818181818
2021,2162-8769,prop_ta_oa,0.005415162454873646
2021,2162-8769,prop_no_ta,0.17689530685920576
2021,2163-0097,prop_ta_oa,0.047619047619047616
2021,2163-0755,prop_no_ta,0.04428904428904429
2021,2163-2324,prop_ta_oa,0.07142857142857142
2021,2163-2324,prop_no_ta,0.07142857142857142
2021,2163-3916,prop_no_ta,0.032
2021,2163-5781,prop_no_ta,0.025
2021,2164-0629,prop_ta_oa,0.34375
2021,2164-0629,prop_no_ta,0.03125
2021,2164-1846,prop_ta_oa,0.2
2021,2164-1846,prop_no_ta,0.1
2021,2164-604X,prop_no_ta,0.027777777777777776
2021,2164-7070,prop_no_ta,0.1111111111111111
2021,2164-7259,prop_ta_oa,0.1276595744680851
2021,2165-0349,prop_ta_oa,0.2857142857142857
2021,2165-0799,prop_ta_oa,0.01282051282051282
2021,2165-0799,prop_no_ta,0.0641025641025641
2021,2165-1434,prop_no_ta,0.2777777777777778
2021,2165-7440,prop_ta_oa,0.30434782608695654
2021,2165-7440,prop_no_ta,0.043478260869565216
2021,2165-9214,prop_ta_oa,0.05263157894736842
2021,2165-9214,prop_no_ta,0.05263157894736842
2021,2167-0811,prop_ta_oa,0.22695035460992907
2021,2167-0811,prop_no_ta,0.05673758865248227
2021,2167-4736,prop_ta_oa,0.045454545454545456
2021,2167-4795,prop_ta_oa,0.2
2021,2167-4817,prop_no_ta,0.03571428571428571
2021,2167-4825,prop_ta_oa,0.26666666666666666
2021,2167-4825,prop_no_ta,0.13333333333333333
2021,2167-4833,prop_ta_oa,0.03225806451612903
2021,2167-4876,prop_ta_oa,0.5
2021,2167-4876,prop_no_ta,0.16666666666666666
2021,2167-4884,prop_ta_oa,0.125
2021,2167-4884,prop_no_ta,0.0625
2021,2167-583X,prop_ta_oa,0.03278688524590164
2021,2167-583X,prop_no_ta,0.01639344262295082
2021,2167-6968,prop_ta_oa,0.09722222222222222
2021,2167-6968,prop_no_ta,0.041666666666666664
2021,2167-7026,prop_ta_oa,0.12903225806451613
2021,2167-7026,prop_no_ta,0.07258064516129033
2021,2167-8421,prop_ta_oa,0.10236220472440945
2021,2167-8421,prop_no_ta,0.29133858267716534
2021,2167-8707,prop_ta_oa,0.14285714285714285
2021,2167-8707,prop_no_ta,0.14285714285714285
2021,2167-9169,prop_ta_oa,0.18604651162790697
2021,2167-9169,prop_no_ta,0.09302325581395349
2021,2168-0485,prop_ta_oa,0.07321225879682179
2021,2168-0485,prop_no_ta,0.03688989784335982
2021,2168-0566,prop_ta_oa,0.05660377358490566
2021,2168-0566,prop_no_ta,0.03773584905660377
2021,2168-1015,prop_no_ta,0.015384615384615385
2021,2168-1163,prop_ta_oa,0.03571428571428571
2021,2168-1163,prop_no_ta,0.023809523809523808
2021,2168-1724,prop_ta_oa,0.02702702702702703
2021,2168-1805,prop_ta_oa,0.35555555555555557
2021,2168-1805,prop_no_ta,0.011111111111111112
2021,2168-2194,prop_ta_oa,0.010683760683760684
2021,2168-2194,prop_no_ta,0.07905982905982906
2021,2168-2216,prop_no_ta,0.011734028683181226
2021,2168-2267,prop_no_ta,0.02054794520547945
2021,2168-2291,prop_ta_oa,0.009009009009009009
2021,2168-2291,prop_no_ta,0.06306306306306306
2021,2168-3565,prop_ta_oa,0.029411764705882353
2021,2168-3565,prop_no_ta,0.07352941176470588
2021,2168-3603,prop_ta_oa,0.075
2021,2168-3603,prop_no_ta,0.05
2021,2168-4790,prop_ta_oa,0.07339449541284404
2021,2168-4790,prop_no_ta,0.3486238532110092
2021,2168-6750,prop_no_ta,0.0391304347826087
2021,2168-6777,prop_ta_oa,0.00473186119873817
2021,2168-6777,prop_no_ta,0.012618296529968454
2021,2168-8273,prop_ta_oa,0.025
2021,2168-8273,prop_no_ta,0.5
2021,2168-8370,prop_ta_oa,0.044444444444444446
2021,2168-8370,prop_no_ta,0.13333333333333333
2021,2169-2327,prop_ta_oa,0.19230769230769232
2021,2169-2327,prop_no_ta,0.07692307692307693
2021,2169-5717,prop_ta_oa,0.0196078431372549
2021,2169-8953,prop_ta_oa,0.12225705329153605
2021,2169-8953,prop_no_ta,0.10031347962382445
2021,2169-897X,prop_ta_oa,0.11230585424133811
2021,2169-897X,prop_no_ta,0.17801672640382318
2021,2169-9003,prop_ta_oa,0.32044198895027626
2021,2169-9003,prop_no_ta,0.12154696132596685
2021,2169-9097,prop_ta_oa,0.16793893129770993
2021,2169-9097,prop_no_ta,0.22519083969465647
2021,2169-9275,prop_ta_oa,0.1527001862197393
2021,2169-9275,prop_no_ta,0.18994413407821228
2021,2169-9313,prop_ta_oa,0.18352059925093633
2021,2169-9313,prop_no_ta,0.11735330836454431
2021,2169-9380,prop_ta_oa,0.12734082397003746
2021,2169-9380,prop_no_ta,0.11485642946317104
2021,2169-9763,prop_ta_oa,0.25
2021,2169-9763,prop_no_ta,0.0625
2021,2169-9798,prop_no_ta,0.045454545454545456
2021,2173-5727,prop_ta_oa,0.008849557522123894
2021,2173-5727,prop_no_ta,0.017699115044247787
2021,2173-5794,prop_ta_oa,0.007751937984496124
2021,2190-2100,prop_ta_oa,0.6153846153846154
2021,2190-393X,prop_ta_oa,0.1210762331838565
2021,2190-393X,prop_no_ta,0.05829596412556054
2021,2190-5444,prop_ta_oa,0.08859784283513097
2021,2190-5444,prop_no_ta,0.026964560862865947
2021,2190-5452,prop_ta_oa,0.15730337078651685
2021,2190-5452,prop_no_ta,0.033707865168539325
2021,2190-5517,prop_ta_oa,0.032454361054766734
2021,2190-5517,prop_no_ta,0.014198782961460446
2021,2190-5738,prop_ta_oa,0.001841620626151013
2021,2190-5738,prop_no_ta,0.03683241252302026
2021,2190-6491,prop_ta_oa,0.11764705882352941
2021,2190-6491,prop_no_ta,0.11764705882352941
2021,2190-6815,prop_ta_oa,0.03632478632478633
2021,2190-6815,prop_no_ta,0.014957264957264958
2021,2190-6890,prop_ta_oa,0.6585365853658537
2021,2190-6890,prop_no_ta,0.024390243902439025
2021,2190-7196,prop_ta_oa,0.20689655172413793
2021,2190-7196,prop_no_ta,0.06896551724137931
2021,2190-7773,prop_ta_oa,0.1388888888888889
2021,2190-7773,prop_no_ta,0.1388888888888889
2021,2190-8508,prop_ta_oa,0.20833333333333334
2021,2190-8508,prop_no_ta,0.16666666666666666
2021,2190-9733,prop_ta_oa,0.2222222222222222
2021,2190-9733,prop_no_ta,0.044444444444444446
2021,2191-1630,prop_ta_oa,0.009523809523809525
2021,2191-2203,prop_ta_oa,0.25
2021,2191-2203,prop_no_ta,0.045454545454545456
2021,2191-4281,prop_ta_oa,0.0016326530612244899
2021,2191-4281,prop_no_ta,0.0163265306122449
2021,2191-4761,prop_ta_oa,0.2857142857142857
2021,2191-4761,prop_no_ta,0.047619047619047616
2021,2191-611X,prop_ta_oa,0.09375
2021,2191-611X,prop_no_ta,0.09375
2021,2191-9186,prop_ta_oa,0.16326530612244897
2021,2191-9186,prop_no_ta,0.04081632653061224
2021,2191-9216,prop_ta_oa,0.125
2021,2191-9216,prop_no_ta,0.125
2021,2191-9399,prop_ta_oa,0.08108108108108109
2021,2191-9399,prop_no_ta,0.05405405405405406
2021,2192-001X,prop_no_ta,0.23076923076923078
2021,2192-0923,prop_ta_oa,0.1111111111111111
2021,2192-0923,prop_no_ta,0.05555555555555555
2021,2192-1741,prop_ta_oa,0.8333333333333334
2021,2192-1741,prop_no_ta,0.05555555555555555
2021,2192-2640,prop_ta_oa,0.11958146487294469
2021,2192-2640,prop_no_ta,0.02092675635276532
2021,2192-3183,prop_no_ta,0.16176470588235295
2021,2192-4279,prop_no_ta,0.42105263157894735
2021,2192-4449,prop_no_ta,0.04310344827586207
2021,2192-4848,prop_ta_oa,0.013888888888888888
2021,2192-6352,prop_ta_oa,0.14893617021276595
2021,2192-6352,prop_no_ta,0.02127659574468085
2021,2192-6506,prop_ta_oa,0.14
2021,2192-6506,prop_no_ta,0.045
2021,2192-662X,prop_ta_oa,0.09090909090909091
2021,2192-662X,prop_no_ta,0.09090909090909091
2021,2192-8576,prop_no_ta,0.21212121212121213
2021,2192-8932,prop_ta_oa,0.03225806451612903
2021,2192-8932,prop_no_ta,0.03225806451612903
2021,2192-9262,prop_ta_oa,0.027777777777777776
2021,2192-9505,prop_ta_oa,0.027777777777777776
2021,2192-9521,prop_ta_oa,0.11764705882352941
2021,2193-1402,prop_no_ta,0.2
2021,2193-2263,prop_ta_oa,0.08333333333333333
2021,2193-3685,prop_no_ta,1
2021,2193-3804,prop_no_ta,0.011494252873563218
