cr_year,issn_l,oa_all,n,prop
2022,0022-3999,47,309,0.15210355987055016
2022,0022-4006,8,39,0.20512820512820512
2022,0022-4049,26,258,0.10077519379844961
2022,0022-4065,2,23,0.08695652173913043
2022,0022-4073,27,290,0.09310344827586207
2022,0022-4146,20,49,0.40816326530612246
2022,0022-4197,61,253,0.24110671936758893
2022,0022-4200,8,58,0.13793103448275862
2022,0022-4227,8,103,0.07766990291262135
2022,0022-4278,5,39,0.1282051282051282
2022,0022-4294,1,22,0.045454545454545456
2022,0022-4308,46,92,0.5
2022,0022-4359,8,55,0.14545454545454545
2022,0022-4367,8,41,0.1951219512195122
2022,0022-4375,24,165,0.14545454545454545
2022,0022-4391,35,146,0.23972602739726026
2022,0022-4405,9,66,0.13636363636363635
2022,0022-4480,3,46,0.06521739130434782
2022,0022-4499,19,133,0.14285714285714285
2022,0022-4510,33,106,0.3113207547169811
2022,0022-4529,6,66,0.09090909090909091
2022,0022-4537,27,75,0.36
2022,0022-4545,7,83,0.08433734939759036
2022,0022-4596,33,893,0.036954087346024636
2022,0022-460X,70,515,0.13592233009708737
2022,0022-4634,2,89,0.02247191011235955
2022,0022-4669,1,17,0.058823529411764705
2022,0022-4715,56,178,0.3146067415730337
2022,0022-474X,3,107,0.028037383177570093
2022,0022-4790,54,350,0.15428571428571428
2022,0022-4804,48,599,0.08013355592654424
2022,0022-4812,41,96,0.4270833333333333
2022,0022-4871,6,35,0.17142857142857143
2022,0022-4901,9,76,0.11842105263157894
2022,0022-4928,3,182,0.016483516483516484
2022,0022-4995,8,30,0.26666666666666666
2022,0022-5002,14,82,0.17073170731707318
2022,0022-5010,10,34,0.29411764705882354
2022,0022-5045,2,44,0.045454545454545456
2022,0022-5061,11,67,0.16417910447761194
2022,0022-5096,48,262,0.183206106870229
2022,0022-510X,44,334,0.1317365269461078
2022,0022-5142,57,642,0.08878504672897196
2022,0022-5185,6,132,0.045454545454545456
2022,0022-5193,51,207,0.2463768115942029
2022,0022-5223,34,1580,0.021518987341772152
2022,0022-5266,11,47,0.23404255319148937
2022,0022-5363,17,57,0.2982456140350877
2022,0022-541X,57,186,0.3064516129032258
2022,0022-8877,6,53,0.11320754716981132
2022,0022-8958,1,61,0.01639344262295082
2022,0023-0707,1,20,0.05
2022,0023-1584,3,83,0.03614457831325301
2022,0023-2165,4,258,0.015503875968992248
2022,0023-2653,34,41,0.8292682926829268
2022,0023-3609,5,19,0.2631578947368421
2022,0023-5962,20,31,0.6451612903225806
2022,0023-656X,5,59,0.0847457627118644
2022,0023-6772,10,71,0.14084507042253522
2022,0023-6837,26,176,0.14772727272727273
2022,0023-8309,20,44,0.45454545454545453
2022,0023-8333,31,67,0.4626865671641791
2022,0023-852X,77,491,0.15682281059063136
2022,0023-9216,5,48,0.10416666666666667
2022,0023-9690,10,52,0.19230769230769232
2022,0023-9909,4,22,0.18181818181818182
2022,0024-1164,1,35,0.02857142857142857
2022,0024-2160,1,48,0.020833333333333332
2022,0024-2667,2,23,0.08695652173913043
2022,0024-2829,8,43,0.18604651162790697
2022,0024-3205,52,835,0.06227544910179641
2022,0024-3590,135,193,0.6994818652849741
2022,0024-3795,45,307,0.1465798045602606
2022,0024-3841,18,106,0.16981132075471697
2022,0024-3949,39,39,1
2022,0024-4066,20,158,0.12658227848101267
2022,0024-4074,12,64,0.1875
2022,0024-4082,20,127,0.15748031496062992
2022,0024-4201,9,24,0.375
2022,0024-4937,21,300,0.07
2022,0024-6093,78,222,0.35135135135135137
2022,0024-6107,80,191,0.418848167539267
2022,0024-6115,28,66,0.42424242424242425
2022,0024-6301,24,69,0.34782608695652173
2022,0024-9297,127,1077,0.11792014856081709
2022,0025-0295,12,47,0.2553191489361702
2022,0025-1003,13,25,0.52
2022,0025-1461,2,77,0.025974025974025976
2022,0025-1534,3,13,0.23076923076923078
2022,0025-2514,1,78,0.01282051282051282
2022,0025-2611,18,95,0.18947368421052632
2022,0025-2921,2,17,0.11764705882352941
2022,0025-3154,16,76,0.21052631578947367
2022,0025-3162,47,152,0.3092105263157895
2022,0025-3227,38,194,0.1958762886597938
2022,0025-3235,12,45,0.26666666666666666
2022,0025-326X,173,1103,0.15684496826835903
2022,0025-3359,5,76,0.06578947368421052
2022,0025-5300,4,170,0.023529411764705882
2022,0025-5408,12,379,0.0316622691292876
2022,0025-5564,17,65,0.26153846153846155
2022,0025-5572,4,161,0.024844720496894408
2022,0025-5610,64,175,0.3657142857142857
2022,0025-5793,24,63,0.38095238095238093
2022,0025-5831,70,232,0.3017241379310345
2022,0025-584X,43,160,0.26875
2022,0025-5858,2,10,0.2
2022,0025-5874,86,265,0.32452830188679244
2022,0025-6196,30,384,0.078125
2022,0025-6455,33,176,0.1875
2022,0025-6544,3,177,0.01694915254237288
2022,0025-7079,14,122,0.11475409836065574
2022,0025-7273,13,44,0.29545454545454547
2022,0025-729X,143,391,0.3657289002557545
2022,0025-7753,13,380,0.034210526315789476
2022,0025-7931,33,97,0.3402061855670103
2022,0025-8024,7,61,0.11475409836065574
2022,0025-8172,9,65,0.13846153846153847
2022,0026-0495,35,281,0.12455516014234876
2022,0026-1068,19,57,0.3333333333333333
2022,0026-1270,2,22,0.09090909090909091
2022,0026-1335,4,42,0.09523809523809523
2022,0026-1386,13,40,0.325
2022,0026-1394,43,176,0.24431818181818182
2022,0026-1424,2,11,0.18181818181818182
2022,0026-2617,4,83,0.04819277108433735
2022,0026-265X,73,1140,0.06403508771929825
2022,0026-2692,2,224,0.008928571428571428
2022,0026-2714,31,333,0.09309309309309309
2022,0026-2862,17,136,0.125
2022,0026-3206,9,102,0.08823529411764706
2022,0026-3672,28,483,0.057971014492753624
2022,0026-4075,32,438,0.0730593607305936
2022,0026-4326,6,20,0.3
2022,0026-4423,6,64,0.09375
2022,0026-4598,22,72,0.3055555555555556
2022,0026-461X,34,126,0.2698412698412698
2022,0026-4695,16,28,0.5714285714285714
2022,0026-7074,23,79,0.2911392405063291
2022,0026-749X,41,74,0.5540540540540541
2022,0026-7902,15,51,0.29411764705882354
2022,0026-7961,42,69,0.6086956521739131
2022,0026-8933,5,93,0.053763440860215055
2022,0026-8976,37,315,0.11746031746031746
2022,0026-9247,26,134,0.19402985074626866
2022,0026-9255,36,166,0.21686746987951808
2022,0026-9298,29,194,0.14948453608247422
2022,0026-9301,2,26,0.07692307692307693
2022,0026-9662,6,34,0.17647058823529413
2022,0027-0644,6,162,0.037037037037037035
2022,0027-3171,8,45,0.17777777777777778
2022,0027-4224,12,120,0.1
2022,0027-4631,1,12,0.08333333333333333
2022,0027-4909,3,29,0.10344827586206896
2022,0027-5107,1,24,0.041666666666666664
2022,0027-5514,6,61,0.09836065573770492
2022,0027-7630,19,44,0.4318181818181818
2022,0027-8874,39,227,0.17180616740088106
2022,0027-9501,15,49,0.30612244897959184
2022,0027-9684,6,101,0.0594059405940594
2022,0028-0836,434,3944,0.11004056795131846
2022,0028-1042,10,48,0.20833333333333334
2022,0028-1298,45,182,0.24725274725274726
2022,0028-2677,20,38,0.5263157894736842
2022,0028-2804,47,158,0.2974683544303797
2022,0028-3045,23,47,0.48936170212765956
2022,0028-3320,32,52,0.6153846153846154
2022,0028-3517,1,25,0.04
2022,0028-3770,2,159,0.012578616352201259
2022,0028-3835,8,60,0.13333333333333333
2022,0028-3878,157,1227,0.12795436022819887
2022,0028-3908,43,234,0.18376068376068377
2022,0028-3932,62,235,0.26382978723404255
2022,0028-3940,47,234,0.20085470085470086
2022,0028-4289,17,81,0.20987654320987653
2022,0028-646X,310,714,0.4341736694677871
2022,0028-6885,19,43,0.4418604651162791
2022,0028-8144,12,24,0.5
2022,0028-8233,4,31,0.12903225806451613
2022,0028-825X,3,28,0.10714285714285714
2022,0028-8276,21,36,0.5833333333333334
2022,0028-8306,2,36,0.05555555555555555
2022,0028-8330,2,37,0.05405405405405406
2022,0029-1951,15,28,0.5357142857142857
2022,0029-3652,6,16,0.375
2022,0029-3970,10,132,0.07575757575757576
2022,0029-4624,19,35,0.5428571428571428
2022,0029-5450,13,105,0.12380952380952381
2022,0029-5493,47,405,0.11604938271604938
2022,0029-5515,182,485,0.3752577319587629
2022,0029-5639,42,152,0.27631578947368424
2022,0029-568X,1,30,0.03333333333333333
2022,0029-5973,3,26,0.11538461538461539
2022,0029-5981,79,261,0.30268199233716475
2022,0029-599X,42,85,0.49411764705882355
2022,0029-6473,18,147,0.12244897959183673
2022,0029-6554,6,139,0.04316546762589928
2022,0029-6562,3,72,0.041666666666666664
2022,0029-6643,34,136,0.25
2022,0029-6651,21,267,0.07865168539325842
2022,0029-666X,4,62,0.06451612903225806
2022,0029-7828,2,246,0.008130081300813009
2022,0029-7844,44,728,0.06043956043956044
2022,0029-8018,230,2543,0.09044435705859222
2022,0029-8077,6,30,0.2
2022,0029-8549,62,217,0.2857142857142857
2022,0030-1299,93,167,0.5568862275449101
2022,0030-2228,44,283,0.15547703180212014
2022,0030-2414,20,84,0.23809523809523808
2022,0030-3755,16,45,0.35555555555555557
2022,0030-3887,1,48,0.020833333333333332
2022,0030-3992,41,1043,0.039309683604985615
2022,0030-4018,33,748,0.04411764705882353
2022,0030-4026,28,1619,0.017294626312538603
2022,0030-4387,1,56,0.017857142857142856
2022,0030-4948,2,66,0.030303030303030304
2022,0030-5316,1,33,0.030303030303030304
2022,0030-5383,4,166,0.024096385542168676
2022,0030-6002,233,283,0.823321554770318
2022,0030-6525,1,32,0.03125
2022,0030-672X,3,12,0.25
2022,0030-7270,22,43,0.5116279069767442
2022,0030-7653,18,55,0.32727272727272727
2022,0030-770X,10,46,0.21739130434782608
2022,0030-9230,16,81,0.19753086419753085
2022,0030-9338,9,78,0.11538461538461539
2022,0031-0182,47,409,0.11491442542787286
2022,0031-0220,24,49,0.4897959183673469
2022,0031-0239,15,34,0.4411764705882353
2022,0031-0301,3,129,0.023255813953488372
2022,0031-0328,5,37,0.13513513513513514
2022,0031-1820,84,179,0.4692737430167598
2022,0031-2290,15,30,0.5
2022,0031-2746,18,42,0.42857142857142855
2022,0031-2789,11,62,0.1774193548387097
2022,0031-3025,10,187,0.053475935828877004
2022,0031-3203,45,680,0.0661764705882353
2022,0031-322X,7,18,0.3888888888888889
2022,0031-3831,65,83,0.7831325301204819
2022,0031-3998,114,525,0.21714285714285714
2022,0031-4056,3,36,0.08333333333333333
2022,0031-5125,13,120,0.10833333333333334
2022,0031-5303,20,71,0.28169014084507044
2022,0031-5826,12,62,0.1935483870967742
2022,0031-5990,7,127,0.05511811023622047
2022,0031-6768,72,130,0.5538461538461539
2022,0031-6970,59,191,0.3089005235602094
2022,0031-7012,15,65,0.23076923076923078
2022,0031-7985,6,22,0.2727272727272727
2022,0031-8019,2,30,0.06666666666666667
2022,0031-8035,1,28,0.03571428571428571
2022,0031-806X,6,21,0.2857142857142857
2022,0031-8094,23,93,0.24731182795698925
2022,0031-8116,53,141,0.375886524822695
2022,0031-8191,7,42,0.16666666666666666
2022,0031-8205,39,75,0.52
2022,0031-8248,60,137,0.43795620437956206
2022,0031-8388,7,19,0.3684210526315789
2022,0031-8655,38,174,0.21839080459770116
2022,0031-868X,7,81,0.08641975308641975
2022,0031-8868,2,18,0.1111111111111111
2022,0031-8884,3,62,0.04838709677419355
2022,0031-8949,40,987,0.040526849037487336
2022,0031-9007,467,2129,0.21935180836073273
2022,0031-9023,35,201,0.17412935323383086
2022,0031-9104,1,43,0.023255813953488372
2022,0031-9120,40,221,0.18099547511312217
2022,0031-9155,124,451,0.2749445676274945
2022,0031-918X,7,188,0.03723404255319149
2022,0031-9201,6,66,0.09090909090909091
2022,0031-9252,22,132,0.16666666666666666
2022,0031-9317,65,223,0.2914798206278027
2022,0031-9384,38,260,0.14615384615384616
2022,0031-9406,11,379,0.029023746701846966
2022,0031-9422,19,408,0.04656862745098039
2022,0032-0633,26,119,0.2184873949579832
2022,0032-0781,30,179,0.16759776536312848
2022,0032-079X,150,627,0.23923444976076555
2022,0032-0862,42,156,0.2692307692307692
2022,0032-0889,231,623,0.3707865168539326
2022,0032-0935,47,247,0.1902834008097166
2022,0032-0943,8,93,0.08602150537634409
2022,0032-1052,26,1010,0.02574257425742574
2022,0032-2474,27,43,0.627906976744186
2022,0032-258X,19,46,0.41304347826086957
2022,0032-2687,20,42,0.47619047619047616
2022,0032-3179,46,117,0.39316239316239315
2022,0032-3187,3,9,0.3333333333333333
2022,0032-3217,24,40,0.6
2022,0032-3292,9,19,0.47368421052631576
2022,0032-3470,70,77,0.9090909090909091
2022,0032-3861,58,988,0.058704453441295545
2022,0032-3888,30,344,0.0872093023255814
2022,0032-3896,11,151,0.0728476821192053
2022,0032-4728,15,32,0.46875
2022,0032-5473,19,167,0.11377245508982035
2022,0032-5481,20,125,0.16
2022,0032-5899,7,32,0.21875
2022,0032-5910,81,1057,0.07663197729422895
2022,0032-678X,5,97,0.05154639175257732
2022,0032-6895,17,37,0.4594594594594595
2022,0032-8332,21,81,0.25925925925925924
2022,0032-8855,2,39,0.05128205128205128
2022,0032-9452,11,141,0.07801418439716312
2022,0033-0124,18,90,0.2
2022,0033-0620,5,115,0.043478260869565216
2022,0033-1538,13,43,0.3023255813953488
2022,0033-183X,11,106,0.10377358490566038
2022,0033-2720,4,45,0.08888888888888889
2022,0033-2747,2,50,0.04
2022,0033-2917,241,439,0.5489749430523918
2022,0033-2925,1,71,0.014084507042253521
2022,0033-2933,1,33,0.030303030303030304
2022,0033-2941,20,208,0.09615384615384616
2022,0033-295X,4,88,0.045454545454545456
2022,0033-2968,4,61,0.06557377049180328
2022,0033-3042,5,52,0.09615384615384616
2022,0033-3085,31,200,0.155
2022,0033-3123,32,77,0.4155844155844156
2022,0033-3158,73,270,0.27037037037037037
2022,0033-3174,18,140,0.12857142857142856
2022,0033-3190,16,50,0.32
2022,0033-3298,49,91,0.5384615384615384
2022,0033-3352,40,138,0.2898550724637681
2022,0033-3506,62,275,0.22545454545454546
2022,0033-3549,13,165,0.07878787878787878
2022,0033-362X,6,54,0.1111111111111111
2022,0033-4006,52,67,0.7761194029850746
2022,0033-4545,4,60,0.06666666666666667
2022,0033-4553,43,287,0.14982578397212543
2022,0033-5177,93,296,0.3141891891891892
2022,0033-5533,7,44,0.1590909090909091
2022,0033-5606,11,49,0.22448979591836735
2022,0033-5614,7,20,0.35
2022,0033-5630,1,59,0.01694915254237288
2022,0033-5835,8,12,0.6666666666666666
2022,0033-5894,32,69,0.463768115942029
2022,0033-6297,3,22,0.13636363636363635
2022,0033-6807,26,45,0.5777777777777777
2022,0033-6882,6,70,0.08571428571428572
2022,0033-8222,46,108,0.42592592592592593
2022,0033-8230,8,88,0.09090909090909091
2022,0033-832X,6,47,0.1276595744680851
2022,0033-8338,1,116,0.008620689655172414
2022,0033-8362,47,143,0.32867132867132864
2022,0033-8389,1,108,0.009259259259259259
2022,0033-8451,4,39,0.10256410256410256
2022,0034-0006,18,30,0.6
2022,0034-0553,11,31,0.3548387096774194
2022,0034-0561,17,90,0.18888888888888888
2022,0034-3404,65,191,0.3403141361256545
2022,0034-3536,3,88,0.03409090909090909
2022,0034-3552,6,33,0.18181818181818182
2022,0034-4087,1,48,0.020833333333333332
2022,0034-4125,30,69,0.43478260869565216
2022,0034-4257,160,438,0.365296803652968
2022,0034-4338,11,427,0.02576112412177986
2022,0034-4893,8,36,0.2222222222222222
2022,0034-5237,3,11,0.2727272727272727
2022,0034-5288,70,298,0.2348993288590604
2022,0034-5806,1,14,0.07142857142857142
2022,0034-6373,1,64,0.015625
2022,0034-6446,4,23,0.17391304347826086
2022,0034-6527,12,85,0.1411764705882353
2022,0034-6543,8,31,0.25806451612903225
2022,0034-6551,25,131,0.19083969465648856
2022,0034-6586,27,53,0.5094339622641509
2022,0034-6667,30,148,0.20270270270270271
2022,0034-6705,27,103,0.2621359223300971
2022,0034-6764,8,18,0.4444444444444444
2022,0035-1598,1,14,0.07142857142857142
2022,0035-3787,3,170,0.01764705882352941
2022,0035-4511,18,63,0.2857142857142857
2022,0035-5038,8,70,0.11428571428571428
2022,0035-8533,11,113,0.09734513274336283
2022,0035-8711,682,3843,0.17746552172781682
2022,0035-9009,90,175,0.5142857142857142
2022,0035-919X,2,27,0.07407407407407407
2022,0035-9203,30,131,0.22900763358778625
2022,0035-9254,43,89,0.48314606741573035
2022,0036-0112,13,42,0.30952380952380953
2022,0036-0236,14,270,0.05185185185185185
2022,0036-0244,12,432,0.027777777777777776
2022,0036-5513,17,94,0.18085106382978725
2022,0036-5521,72,242,0.2975206611570248
2022,0036-5564,51,98,0.5204081632653061
2022,0036-6803,8,44,0.18181818181818182
2022,0036-6978,25,33,0.7575757575757576
2022,0036-8326,22,81,0.2716049382716049
2022,0036-9276,2,10,0.2
2022,0036-9292,7,19,0.3684210526315789
2022,0036-9306,8,79,0.10126582278481013
2022,0036-9330,4,41,0.0975609756097561
2022,0036-9543,11,48,0.22916666666666666
2022,0037-0738,18,129,0.13953488372093023
2022,0037-0746,35,97,0.36082474226804123
2022,0037-1912,20,89,0.2247191011235955
2022,0037-1963,6,36,0.16666666666666666
2022,0037-1998,9,72,0.125
2022,0037-5497,11,74,0.14864864864864866
2022,0037-6779,19,310,0.06129032258064516
2022,0037-7317,1,13,0.07692307692307693
2022,0037-7686,7,31,0.22580645161290322
2022,0037-7732,7,143,0.04895104895104895
2022,0037-7791,2,63,0.031746031746031744
2022,0037-7996,1,28,0.03571428571428571
2022,0037-9271,1,32,0.03125
2022,0037-976X,1,2,0.5
2022,0038-0121,34,272,0.125
2022,0038-0199,33,50,0.66
2022,0038-0229,2,50,0.04
2022,0038-0237,1,24,0.041666666666666664
2022,0038-0245,7,42,0.16666666666666666
2022,0038-0253,2,14,0.14285714285714285
2022,0038-0261,53,80,0.6625
2022,0038-0385,61,97,0.6288659793814433
2022,0038-0407,5,18,0.2777777777777778
2022,0038-0644,26,103,0.2524271844660194
2022,0038-0717,66,297,0.2222222222222222
2022,0038-0768,2,59,0.03389830508474576
2022,0038-092X,62,757,0.08190224570673713
2022,0038-0938,51,158,0.3227848101265823
2022,0038-1098,2,313,0.006389776357827476
2022,0038-1101,27,197,0.13705583756345177
2022,0038-1527,15,47,0.3191489361702128
2022,0038-2280,8,24,0.3333333333333333
2022,0038-4038,17,56,0.30357142857142855
2022,0038-4283,4,23,0.17391304347826086
2022,0038-4941,31,118,0.2627118644067797
2022,0038-6308,60,73,0.821917808219178
2022,0038-9056,7,176,0.03977272727272727
2022,0039-0402,6,22,0.2727272727272727
2022,0039-128X,7,109,0.06422018348623854
2022,0039-2103,7,20,0.35
2022,0039-2499,74,603,0.12271973466003316
2022,0039-3193,7,16,0.4375
2022,0039-3207,3,28,0.10714285714285714
2022,0039-3215,14,50,0.28
2022,0039-3274,3,27,0.1111111111111111
2022,0039-338X,1,4,0.25
2022,0039-3606,9,28,0.32142857142857145
2022,0039-3630,20,80,0.25
2022,0039-3665,18,32,0.5625
2022,0039-3681,32,155,0.2064516129032258
2022,0039-3746,9,46,0.1956521739130435
2022,0039-6028,12,156,0.07692307692307693
2022,0039-6060,52,703,0.07396870554765292
2022,0039-6257,9,132,0.06818181818181818
2022,0039-6265,1,39,0.02564102564102564
2022,0039-7679,9,22,0.4090909090909091
2022,0039-7857,272,538,0.5055762081784386
2022,0039-7881,14,479,0.029227557411273485
2022,0039-7911,3,180,0.016666666666666666
2022,0039-8322,27,89,0.30337078651685395
2022,0039-9140,61,825,0.07393939393939394
2022,0040-0262,23,204,0.11274509803921569
2022,0040-0599,2,83,0.024096385542168676
2022,0040-1625,180,790,0.22784810126582278
2022,0040-1706,3,61,0.04918032786885246
2022,0040-1951,44,303,0.14521452145214522
2022,0040-2982,3,91,0.03296703296703297
2022,0040-4020,16,470,0.03404255319148936
2022,0040-4039,8,552,0.014492753623188406
2022,0040-5000,2,202,0.009900990099009901
2022,0040-5175,22,365,0.06027397260273973
2022,0040-5574,1,54,0.018518518518518517
2022,0040-5639,1,134,0.007462686567164179
2022,0040-571X,6,182,0.03296703296703297
2022,0040-5736,2,67,0.029850746268656716
2022,0040-5752,72,236,0.3050847457627119
2022,0040-5809,17,44,0.38636363636363635
2022,0040-5825,30,64,0.46875
2022,0040-5833,23,66,0.3484848484848485
2022,0040-5841,2,40,0.05
2022,0040-5957,2,170,0.011764705882352941
2022,0040-6031,15,215,0.06976744186046512
2022,0040-6090,25,405,0.06172839506172839
2022,0040-6376,66,210,0.3142857142857143
2022,0040-747X,13,30,0.43333333333333335
2022,0040-7585,6,35,0.17142857142857143
2022,0040-8166,23,242,0.09504132231404959
2022,0041-008X,24,289,0.08304498269896193
2022,0041-0101,9,213,0.04225352112676056
2022,0041-1132,71,386,0.18393782383419688
2022,0041-1337,52,458,0.11353711790393013
2022,0041-1345,65,559,0.11627906976744186
2022,0041-624X,20,191,0.10471204188481675
2022,0041-977X,10,73,0.136986301369863
2022,0042-062X,1,26,0.038461538461538464
2022,0042-0859,8,83,0.0963855421686747
2022,0042-0972,1,26,0.038461538461538464
2022,0042-0980,68,172,0.3953488372093023
2022,0042-1138,25,102,0.24509803921568626
2022,0042-207X,24,772,0.031088082901554404
2022,0042-3114,17,128,0.1328125
2022,0042-4900,80,1210,0.06611570247933884
2022,0042-4935,5,59,0.0847457627118644
2022,0042-5702,1,51,0.0196078431372549
2022,0042-6032,3,34,0.08823529411764706
2022,0042-6822,27,156,0.17307692307692307
2022,0042-6989,24,98,0.24489795918367346
2022,0042-7543,2,19,0.10526315789473684
2022,0042-9007,19,145,0.1310344827586207
2022,0043-1354,218,1288,0.16925465838509315
2022,0043-1397,284,641,0.44305772230889234
2022,0043-1648,35,288,0.12152777777777778
2022,0043-1656,29,202,0.14356435643564355
2022,0043-1737,12,36,0.3333333333333333
2022,0043-1745,55,72,0.7638888888888888
2022,0043-2288,55,228,0.2412280701754386
2022,0043-2539,1,28,0.03571428571428571
2022,0043-5325,48,128,0.375
2022,0043-5341,28,83,0.3373493975903614
2022,0043-7719,22,95,0.23157894736842105
2022,0043-7956,1,18,0.05555555555555555
2022,0043-8200,8,45,0.17777777777777778
2022,0043-8243,13,39,0.3333333333333333
2022,0043-9339,1,63,0.015873015873015872
2022,0044-118X,8,47,0.1702127659574468
2022,0044-216X,10,27,0.37037037037037035
2022,0044-2267,18,218,0.08256880733944955
2022,0044-2275,27,253,0.1067193675889328
2022,0044-2305,4,36,0.1111111111111111
2022,0044-2313,177,296,0.597972972972973
2022,0044-2372,47,53,0.8867924528301887
2022,0044-2429,1,21,0.047619047619047616
2022,0044-2526,5,31,0.16129032258064516
2022,0044-2585,22,27,0.8148148148148148
2022,0044-2615,1,18,0.05555555555555555
2022,0044-2771,12,469,0.0255863539445629
2022,0044-3506,10,31,0.3225806451612903
2022,0044-5231,4,77,0.05194805194805195
2022,0044-5975,10,23,0.43478260869565216
2022,0044-7447,103,134,0.7686567164179104
2022,0044-7471,1,21,0.047619047619047616
2022,0044-8249,1012,3781,0.26765405977254697
2022,0044-8435,21,73,0.2876712328767123
2022,0044-8486,142,1302,0.10906298003072197
2022,0045-0421,17,43,0.3953488372093023
2022,0045-0618,4,54,0.07407407407407407
2022,0045-0766,41,66,0.6212121212121212
2022,0045-2068,20,643,0.03110419906687403
2022,0045-3102,80,251,0.3187250996015936
2022,0045-3609,7,30,0.23333333333333334
2022,0045-5067,13,135,0.0962962962962963
2022,0045-5091,32,42,0.7619047619047619
2022,0045-6535,318,4808,0.06613976705490848
2022,0045-6713,21,46,0.45652173913043476
2022,0045-7825,110,718,0.1532033426183844
2022,0045-7906,16,692,0.023121387283236993
2022,0045-7930,20,236,0.0847457627118644
2022,0045-7949,21,106,0.19811320754716982
2022,0046-1520,5,21,0.23809523809523808
2022,0046-225X,14,115,0.12173913043478261
2022,0046-2772,63,106,0.5943396226415094
2022,0046-3892,7,22,0.3181818181818182
2022,0046-5070,60,141,0.425531914893617
2022,0046-5755,29,94,0.30851063829787234
2022,0046-760X,21,81,0.25925925925925924
2022,0046-8177,14,195,0.07179487179487179
2022,0046-8983,3,60,0.05
2022,0046-8991,2,56,0.03571428571428571
2022,0046-9750,6,21,0.2857142857142857
2022,0047-1178,23,45,0.5111111111111111
2022,0047-2212,3,44,0.06818181818181818
2022,0047-2336,8,72,0.1111111111111111
2022,0047-2352,9,97,0.09278350515463918
2022,0047-2395,1,27,0.037037037037037035
2022,0047-2425,74,115,0.6434782608695652
2022,0047-2441,11,36,0.3055555555555556
2022,0047-2468,9,44,0.20454545454545456
2022,0047-2484,14,92,0.15217391304347827
2022,0047-2506,26,101,0.25742574257425743
2022,0047-2565,11,57,0.19298245614035087
2022,0047-259X,11,161,0.06832298136645963
2022,0047-2727,28,130,0.2153846153846154
2022,0047-2778,16,58,0.27586206896551724
2022,0047-2786,21,44,0.4772727272727273
2022,0047-2794,65,104,0.625
2022,0047-2816,1,25,0.04
2022,0047-2875,13,88,0.14772727272727273
2022,0047-2891,54,171,0.3157894736842105
2022,0047-4045,23,91,0.25274725274725274
2022,0047-6374,14,71,0.19718309859154928
2022,0047-729X,10,38,0.2631578947368421
2022,0048-0169,1,39,0.02564102564102564
2022,0048-1009,4,24,0.16666666666666666
2022,0048-3575,13,241,0.05394190871369295
2022,0048-3893,46,160,0.2875
2022,0048-3915,4,18,0.2222222222222222
2022,0048-3931,2,31,0.06451612903225806
2022,0048-5772,118,226,0.5221238938053098
2022,0048-5829,19,85,0.2235294117647059
2022,0048-5950,2,41,0.04878048780487805
2022,0048-6604,25,110,0.22727272727272727
2022,0048-671X,2,16,0.125
2022,0048-721X,17,79,0.21518987341772153
2022,0048-7333,76,187,0.40641711229946526
2022,0048-7554,12,83,0.14457831325301204
2022,0048-8402,11,35,0.3142857142857143
2022,0048-9697,1350,8176,0.1651174168297456
2022,0049-0172,37,180,0.20555555555555555
2022,0049-0857,3,58,0.05172413793103448
2022,0049-089X,13,90,0.14444444444444443
2022,0049-1241,20,54,0.37037037037037035
2022,0049-3848,41,246,0.16666666666666666
2022,0049-4488,42,113,0.37168141592920356
2022,0049-4747,39,409,0.09535452322738386
2022,0049-6979,50,545,0.09174311926605505
2022,0049-7878,5,96,0.052083333333333336
2022,0049-8246,7,38,0.18421052631578946
2022,0049-8254,16,104,0.15384615384615385
2022,0049-8637,13,18,0.7222222222222222
2022,0049-8653,31,33,0.9393939393939394
2022,0049-8661,9,81,0.1111111111111111
2022,0065-101X,1,1,1
2022,0065-1281,10,96,0.10416666666666667
2022,0065-8995,3,15,0.2
2022,0066-1546,5,13,0.38461538461538464
2022,0066-4677,7,24,0.2916666666666667
2022,0066-4812,48,109,0.44036697247706424
2022,0066-5983,1,16,0.0625
2022,0066-622X,2,30,0.06666666666666667
2022,0066-6459,7,31,0.22580645161290322
2022,0066-7374,7,17,0.4117647058823529
2022,0067-205X,1,27,0.037037037037037035
2022,0067-2378,5,61,0.08196721311475409
2022,0067-270X,5,28,0.17857142857142858
2022,0068-113X,7,53,0.1320754716981132
2022,0068-1288,2,24,0.08333333333333333
2022,0068-2454,9,17,0.5294117647058824
2022,0069-0058,5,28,0.17857142857142858
2022,0070-1998,5,7,0.7142857142857143
2022,0070-444X,2,20,0.1
2022,0071-1365,40,89,0.449438202247191
2022,0071-3260,11,34,0.3235294117647059
2022,0071-9706,15,16,0.9375
2022,0072-1050,4,286,0.013986013986013986
2022,0073-2753,3,18,0.16666666666666666
2022,0073-8301,8,8,1
2022,0075-1634,9,48,0.1875
2022,0075-2800,20,20,1
2022,0075-4102,11,103,0.10679611650485436
2022,0075-417X,1,38,0.02631578947368421
2022,0075-4242,9,21,0.42857142857142855
2022,0075-4269,7,118,0.059322033898305086
2022,0075-4358,6,112,0.05357142857142857
2022,0075-5974,30,78,0.38461538461538464
2022,0075-8744,1,20,0.05
2022,0075-8914,8,29,0.27586206896551724
